nohup: ignoring input
Loading files from: ../data/training_set/*/*.jpg
Image Shape: (256, 256, 3) | Generator Latent Dimension: 300 | Discriminator Latent Dimension: 200
WARNING:tensorflow:No training configuration found in save file, so the model was *not* compiled. Compile it manually.
Starting Training:
7487,0.180,0.186,0.232,327,
7488,0.212,0.119,0.242,330,
7489,0.197,0.132,0.285,332,
7490,0.150,0.197,0.264,334,
7491,0.178,0.109,0.320,336,
7492,0.157,0.127,0.303,339,
7493,0.204,0.110,0.305,341,
7494,0.200,0.131,0.330,343,
7495,0.156,0.141,0.275,346,
7496,0.193,0.118,0.271,348,
7497,0.169,0.174,0.278,350,
7498,0.196,0.143,0.308,353,
7499,0.177,0.130,0.247,355,
7500,0.155,0.138,0.254,357,
7501,0.177,0.137,0.230,360,
7502,0.306,0.223,0.285,362,
7503,0.216,0.139,0.260,364,
7504,0.213,0.177,0.256,367,
7505,0.197,0.111,0.267,369,
7506,0.240,0.142,0.258,371,
7507,0.220,0.131,0.262,374,
7508,0.191,0.127,0.284,376,
7509,0.174,0.192,0.267,378,
7510,0.169,0.152,0.306,380,
7511,0.188,0.142,0.315,383,
7512,0.185,0.158,0.278,385,
7513,0.189,0.156,0.265,387,
7514,0.171,0.180,0.267,390,
7515,0.192,0.129,0.267,392,
7516,0.164,0.150,0.280,394,
7517,0.188,0.125,0.243,397,
7518,0.168,0.125,0.255,399,
7519,0.183,0.139,0.257,401,
7520,0.173,0.136,0.232,403,
7521,0.182,0.112,0.263,406,
7522,0.195,0.136,0.242,408,
7523,0.160,0.176,0.267,410,
7524,0.173,0.143,0.240,413,
7525,0.182,0.156,0.250,415,
7526,0.201,0.145,0.254,417,
7527,0.213,0.108,0.248,420,
7528,0.155,0.130,0.260,422,
7529,0.179,0.119,0.267,424,
7530,0.176,0.146,0.235,426,
7531,0.180,0.125,0.262,429,
7532,0.182,0.154,0.242,431,
7533,0.190,0.174,0.266,433,
7534,0.179,0.145,0.268,436,
7535,0.200,0.131,0.258,438,
7536,0.172,0.189,0.285,440,
7537,0.234,0.138,0.279,443,
7538,0.182,0.149,0.229,445,
7539,0.170,0.113,0.269,447,
7540,0.190,0.154,0.240,450,
7541,0.153,0.131,0.301,452,
7542,0.189,0.133,0.249,454,
7543,0.195,0.142,0.238,457,
7544,0.177,0.115,0.265,459,
7545,0.207,0.128,0.237,461,
7546,0.209,0.133,0.279,463,
7547,0.169,0.117,0.241,466,
7548,0.196,0.170,0.246,468,
7549,0.199,0.120,0.249,470,
7550,0.195,0.149,0.239,473,
7551,0.207,0.137,0.275,475,
7552,0.202,0.160,0.248,477,
7553,0.189,0.169,0.291,480,
7554,0.193,0.136,0.256,482,
7555,0.204,0.136,0.265,484,
7556,0.166,0.133,0.256,487,
7557,0.153,0.144,0.255,489,
7558,0.177,0.108,0.264,491,
7559,0.136,0.118,0.298,494,
7560,0.171,0.169,0.270,496,
7561,0.211,0.138,0.266,498,
7562,0.192,0.118,0.259,501,
7563,0.161,0.171,0.262,503,
7564,0.200,0.139,0.282,505,
7565,0.174,0.110,0.266,508,
7566,0.179,0.139,0.257,510,
7567,0.183,0.117,0.264,512,
7568,0.180,0.173,0.276,515,
7569,0.207,0.142,0.237,517,
7570,0.176,0.136,0.271,519,
7571,0.207,0.105,0.283,521,
7572,0.167,0.138,0.260,524,
7573,0.184,0.148,0.257,526,
7574,0.190,0.120,0.271,528,
7575,0.200,0.161,0.272,531,
7576,0.162,0.131,0.247,533,
7577,0.236,0.179,0.260,535,
7578,0.192,0.141,0.277,538,
7579,0.182,0.128,0.243,540,
7580,0.172,0.124,0.288,542,
7581,0.214,0.107,0.270,545,
7582,0.186,0.130,0.280,547,
7583,0.177,0.141,0.228,549,
7584,0.195,0.120,0.302,551,
